tweet_id,created_at,retweet_count,favorite_count
738156290900254721,2016-06-01 23:52:28,748,2768
737826014890496000,2016-06-01 02:00:04,2006,5757
737800304142471168,2016-06-01 00:17:54,3904,10943
737678689543020544,2016-05-31 16:14:39,1509,5528
737445876994609152,2016-05-31 00:49:32,5048,11302
737322739594330112,2016-05-30 16:40:14,907,3953
737310737551491075,2016-05-30 15:52:33,8329,16040
736736130620620800,2016-05-29 01:49:16,1972,4736
736392552031657984,2016-05-28 03:04:00,8407,19450
736365877722001409,2016-05-28 01:18:00,1408,4367
736225175608430592,2016-05-27 15:58:54,3115,8901
736010884653420544,2016-05-27 01:47:23,3355,8652
735991953473572864,2016-05-27 00:32:10,1283,3934
735648611367784448,2016-05-26 01:47:51,1237,4397
735635087207878657,2016-05-26 00:54:06,2659,6776
735274964362878976,2016-05-25 01:03:06,4707,9629
735256018284875776,2016-05-24 23:47:49,993,3675
735137028879360001,2016-05-24 15:55:00,1092,3428
734912297295085568,2016-05-24 01:02:00,572,2993
734787690684657664,2016-05-23 16:46:51,7102,13745
734776360183431168,2016-05-23 16:01:50,608,2742
734559631394082816,2016-05-23 01:40:38,451,1646
733828123016450049,2016-05-21 01:13:53,881,3926
733822306246479872,2016-05-21 00:50:46,1141,4015
733482008106668032,2016-05-20 02:18:32,1065,3438
733460102733135873,2016-05-20 00:51:30,1451,4605
733109485275860992,2016-05-19 01:38:16,17621,44619
732732193018155009,2016-05-18 00:39:02,599,2671
732726085725589504,2016-05-18 00:14:46,1003,3855
732585889486888962,2016-05-17 14:57:41,868,4016
732375214819057664,2016-05-17 01:00:32,2838,8832
732005617171337216,2016-05-16 00:31:53,6154,16324
731285275100512256,2016-05-14 00:49:30,1090,3798
731156023742988288,2016-05-13 16:15:54,1434,4196
730924654643314689,2016-05-13 00:56:32,2234,6682
730573383004487680,2016-05-12 01:40:42,2435,5407
730427201120833536,2016-05-11 15:59:50,1176,3809
730211855403241472,2016-05-11 01:44:07,1182,4180
730196704625098752,2016-05-11 00:43:55,2172,5339
729854734790754305,2016-05-10 02:05:03,1268,4396
729838605770891264,2016-05-10 01:00:58,431,1856
729823566028484608,2016-05-10 00:01:12,1390,4358
729463711119904772,2016-05-09 00:11:16,2586,6340
729113531270991872,2016-05-08 00:59:46,370,2054
728986383096946689,2016-05-07 16:34:32,917,3460
728760639972315136,2016-05-07 01:37:30,1911,5090
728751179681943552,2016-05-07 00:59:55,757,3032
728653952833728512,2016-05-06 18:33:34,1169,3620
728409960103686147,2016-05-06 02:24:02,2269,5383
728387165835677696,2016-05-06 00:53:27,1075,3999
728046963732717569,2016-05-05 02:21:37,1328,4722
728035342121635841,2016-05-05 01:35:26,1872,4953
728015554473250816,2016-05-05 00:16:48,1219,4479
727685679342333952,2016-05-04 02:26:00,720,3206
727644517743104000,2016-05-03 23:42:26,1962,6431
727524757080539137,2016-05-03 15:46:33,1379,4900
727314416056803329,2016-05-03 01:50:44,834,3623
727286334147182592,2016-05-02 23:59:09,920,3324
727175381690781696,2016-05-02 16:38:15,1540,4209
727155742655025152,2016-05-02 15:20:13,1490,3983
726935089318363137,2016-05-02 00:43:25,2738,7496
726887082820554753,2016-05-01 21:32:40,1677,4195
726828223124897792,2016-05-01 17:38:46,1124,3882
726224900189511680,2016-04-30 01:41:23,1302,4811
725842289046749185,2016-04-29 00:21:01,2970,7691
725786712245440512,2016-04-28 20:40:11,1527,4537
725729321944506368,2016-04-28 16:52:08,2009,5646
725458796924002305,2016-04-27 22:57:10,703,1541
724983749226668032,2016-04-26 15:29:30,1462,4040
724771698126512129,2016-04-26 01:26:53,725,2593
724405726123311104,2016-04-25 01:12:38,1847,5800
724049859469295616,2016-04-24 01:38:33,1984,4738
724046343203856385,2016-04-24 01:24:35,620,2901
724004602748780546,2016-04-23 22:38:43,1790,4561
723912936180330496,2016-04-23 16:34:28,1374,4236
723688335806480385,2016-04-23 01:41:59,3347,8435
723673163800948736,2016-04-23 00:41:42,1011,3291
723179728551723008,2016-04-21 16:00:57,2110,5761
722974582966214656,2016-04-21 02:25:47,1764,4493
722613351520608256,2016-04-20 02:30:23,1831,5393
721503162398597120,2016-04-17 00:58:53,2124,5086
721001180231503872,2016-04-15 15:44:11,686,2748
720785406564900865,2016-04-15 01:26:47,866,3400
720775346191278080,2016-04-15 00:46:48,760,2702
720415127506415616,2016-04-14 00:55:25,1681,4503
720389942216527872,2016-04-13 23:15:21,2840,6974
720340705894408192,2016-04-13 19:59:42,1098,3131
720059472081784833,2016-04-13 01:22:10,1268,4229
720043174954147842,2016-04-13 00:17:25,2253,5332
719991154352222208,2016-04-12 20:50:42,1979,5281
719704490224398336,2016-04-12 01:51:36,1645,4974
719551379208073216,2016-04-11 15:43:12,2192,5515
719367763014393856,2016-04-11 03:33:34,827,3022
719339463458033665,2016-04-11 01:41:07,1403,4822
719332531645071360,2016-04-11 01:13:34,1078,3711
718971898235854848,2016-04-10 01:20:33,1231,3818
718939241951195136,2016-04-09 23:10:47,1973,5720
718631497683582976,2016-04-09 02:47:55,9126,20697
718613305783398402,2016-04-09 01:35:37,542,2669
718540630683709445,2016-04-08 20:46:50,1137,2730
718460005985447936,2016-04-08 15:26:28,602,2846
718454725339934721,2016-04-08 15:05:29,1685,5320
718246886998687744,2016-04-08 01:19:36,565,2115
718234618122661888,2016-04-08 00:30:51,1127,4217
717841801130979328,2016-04-06 22:29:56,670,2660
717790033953034240,2016-04-06 19:04:14,1272,3170
717537687239008257,2016-04-06 02:21:30,2069,6281
717428917016076293,2016-04-05 19:09:17,510,1748
717421804990701568,2016-04-05 18:41:02,945,3446
717047459982213120,2016-04-04 17:53:31,2135,6826
717009362452090881,2016-04-04 15:22:08,1102,3583
716802964044845056,2016-04-04 01:41:58,1317,4627
716791146589110272,2016-04-04 00:55:01,1474,5204
716730379797970944,2016-04-03 20:53:33,475,1339
716447146686459905,2016-04-03 02:08:05,6643,14327
716439118184652801,2016-04-03 01:36:11,247,2574
716285507865542656,2016-04-02 15:25:47,1225,3041
716080869887381504,2016-04-02 01:52:38,1935,5272
715928423106027520,2016-04-01 15:46:52,987,3485
715758151270801409,2016-04-01 04:30:16,1596,4085
715733265223708672,2016-04-01 02:51:22,1920,5093
715704790270025728,2016-04-01 00:58:13,634,3055
715696743237730304,2016-04-01 00:26:15,1454,4257
715680795826982913,2016-03-31 23:22:53,1813,4719
715360349751484417,2016-03-31 02:09:32,1772,5955
715342466308784130,2016-03-31 00:58:29,768,3294
715220193576927233,2016-03-30 16:52:36,736,2630
715200624753819648,2016-03-30 15:34:51,2110,5578
715009755312439296,2016-03-30 02:56:24,1392,4550
714982300363173890,2016-03-30 01:07:18,1166,4094
714962719905021952,2016-03-29 23:49:30,4816,8028
714957620017307648,2016-03-29 23:29:14,1595,4503
714631576617938945,2016-03-29 01:53:39,1122,3571
714606013974974464,2016-03-29 00:12:05,1038,3938
714485234495041536,2016-03-28 16:12:09,1313,2962
714258258790387713,2016-03-28 01:10:13,808,3281
714251586676113411,2016-03-28 00:43:43,940,3570
714214115368108032,2016-03-27 22:14:49,990,2480
714141408463036416,2016-03-27 17:25:54,1569,4673
713919462244790272,2016-03-27 02:43:58,869,3564
713909862279876608,2016-03-27 02:05:49,616,2078
713900603437621249,2016-03-27 01:29:02,829,3062
713761197720473600,2016-03-26 16:15:05,1541,5308
713411074226274305,2016-03-25 17:03:49,1440,4802
713177543487135744,2016-03-25 01:35:51,3183,7854
713175907180089344,2016-03-25 01:29:21,1630,4851
712809025985978368,2016-03-24 01:11:29,7602,20378
712717840512598017,2016-03-23 19:09:09,5616,13474
712668654853337088,2016-03-23 15:53:42,1367,4531
712438159032893441,2016-03-23 00:37:48,1756,5799
712309440758808576,2016-03-22 16:06:19,26,269
712097430750289920,2016-03-22 02:03:52,1172,4144
712092745624633345,2016-03-22 01:45:15,1016,3211
712085617388212225,2016-03-22 01:16:55,556,3531
712065007010385924,2016-03-21 23:55:01,700,2451
711998809858043904,2016-03-21 19:31:59,138,0
711968124745228288,2016-03-21 17:30:03,2601,8776
711743778164514816,2016-03-21 02:38:34,1101,3095
711732680602345472,2016-03-21 01:54:29,4653,9756
711694788429553666,2016-03-20 23:23:54,20500,35865
711652651650457602,2016-03-20 20:36:28,1037,4228
711363825979756544,2016-03-20 01:28:47,1287,3996
711306686208872448,2016-03-19 21:41:44,819,3596
711008018775851008,2016-03-19 01:54:56,710,3275
710997087345876993,2016-03-19 01:11:29,1561,4960
710844581445812225,2016-03-18 15:05:29,779,2775
710833117892898816,2016-03-18 14:19:56,606,2937
710658690886586372,2016-03-18 02:46:49,636,2529
710609963652087808,2016-03-17 23:33:12,2624,5227
710588934686908417,2016-03-17 22:09:38,2107,4968
710296729921429505,2016-03-17 02:48:31,833,2574
710283270106132480,2016-03-17 01:55:02,580,2308
710272297844797440,2016-03-17 01:11:26,1425,4945
710269109699739648,2016-03-17 00:58:46,1257,2613
710153181850935296,2016-03-16 17:18:07,1006,3153
710140971284037632,2016-03-16 16:29:35,1008,3017
710117014656950272,2016-03-16 14:54:24,2233,5999
709918798883774466,2016-03-16 01:46:45,1215,3250
709901256215666688,2016-03-16 00:37:03,112,732
709852847387627521,2016-03-15 21:24:41,1336,3824
709566166965075968,2016-03-15 02:25:31,1367,3865
709556954897764353,2016-03-15 01:48:55,1204,3593
709519240576036864,2016-03-14 23:19:03,277,1620
709449600415961088,2016-03-14 18:42:20,665,2420
709409458133323776,2016-03-14 16:02:49,788,2855
709225125749587968,2016-03-14 03:50:21,647,2615
709207347839836162,2016-03-14 02:39:42,6567,13755
709198395643068416,2016-03-14 02:04:08,721,2634
709179584944730112,2016-03-14 00:49:23,763,2213
709158332880297985,2016-03-13 23:24:56,470,2236
709042156699303936,2016-03-13 15:43:18,1864,5197
708853462201716736,2016-03-13 03:13:29,745,1941
708845821941387268,2016-03-13 02:43:08,1015,3226
708834316713893888,2016-03-13 01:57:25,571,1860
708810915978854401,2016-03-13 00:24:26,7848,18036
708738143638450176,2016-03-12 19:35:15,917,2997
708711088997666817,2016-03-12 17:47:45,834,2790
708479650088034305,2016-03-12 02:28:06,765,2768
708469915515297792,2016-03-12 01:49:25,926,3357
708400866336894977,2016-03-11 21:15:02,11330,17516
708356463048204288,2016-03-11 18:18:36,1520,3929
708349470027751425,2016-03-11 17:50:48,831,2568
708149363256774660,2016-03-11 04:35:39,1727,4672
708130923141795840,2016-03-11 03:22:23,943,3707
708119489313951744,2016-03-11 02:36:57,1102,2937
708109389455101952,2016-03-11 01:56:49,610,2124
708026248782585858,2016-03-10 20:26:26,2166,4799
707995814724026368,2016-03-10 18:25:30,1273,3385
707983188426153984,2016-03-10 17:35:20,2,52
707969809498152960,2016-03-10 16:42:10,1097,2941
707776935007539200,2016-03-10 03:55:45,1079,3593
707741517457260545,2016-03-10 01:35:01,696,2718
707738799544082433,2016-03-10 01:24:13,2785,4495
707693576495472641,2016-03-09 22:24:31,1133,3765
707629649552134146,2016-03-09 18:10:30,997,2834
707610948723478529,2016-03-09 16:56:11,7236,18557
707420581654872064,2016-03-09 04:19:44,789,2499
707411934438625280,2016-03-09 03:45:22,673,2486
707387676719185920,2016-03-09 02:08:59,1490,3835
707377100785885184,2016-03-09 01:26:57,1214,3603
707315916783140866,2016-03-08 21:23:50,727,2698
707297311098011648,2016-03-08 20:09:54,903,3022
707059547140169728,2016-03-08 04:25:07,759,2796
707038192327901184,2016-03-08 03:00:15,900,2404
707021089608753152,2016-03-08 01:52:18,1540,4433
707014260413456384,2016-03-08 01:25:10,664,2502
706904523814649856,2016-03-07 18:09:06,8830,15961
706901761596989440,2016-03-07 17:58:08,680,2264
706681918348251136,2016-03-07 03:24:33,1103,3627
706644897839910912,2016-03-07 00:57:27,1224,2814
706593038911545345,2016-03-06 21:31:22,718,2363
706538006853918722,2016-03-06 17:52:42,1580,3778
706516534877929472,2016-03-06 16:27:23,1150,3404
706346369204748288,2016-03-06 05:11:12,1035,3768
706310011488698368,2016-03-06 02:46:44,9034,23443
706291001778950144,2016-03-06 01:31:11,522,1861
706265994973601792,2016-03-05 23:51:49,1030,2979
706169069255446529,2016-03-05 17:26:40,2511,4291
706166467411222528,2016-03-05 17:16:20,1819,5636
706153300320784384,2016-03-05 16:24:01,437,1632
705975130514706432,2016-03-05 04:36:02,842,3397
705970349788291072,2016-03-05 04:17:02,1008,3440
705898680587526145,2016-03-04 23:32:15,643,2597
705786532653883392,2016-03-04 16:06:36,596,2132
705591895322394625,2016-03-04 03:13:11,1308,3475
705475953783398401,2016-03-03 19:32:29,1045,3231
705442520700944385,2016-03-03 17:19:38,1859,4877
705428427625635840,2016-03-03 16:23:38,1931,4188
705239209544720384,2016-03-03 03:51:44,854,3290
705223444686888960,2016-03-03 02:49:06,900,2829
705102439679201280,2016-03-02 18:48:16,585,2342
705066031337840642,2016-03-02 16:23:36,683,2378
704871453724954624,2016-03-02 03:30:25,1245,4585
704859558691414016,2016-03-02 02:43:09,612,2462
704847917308362754,2016-03-02 01:56:53,1727,5594
704819833553219584,2016-03-02 00:05:17,1136,2906
704761120771465216,2016-03-01 20:11:59,3257,7283
704499785726889984,2016-03-01 02:53:32,1124,3212
704491224099647488,2016-03-01 02:19:31,97,840
704480331685040129,2016-03-01 01:36:14,1197,3723
704364645503647744,2016-02-29 17:56:32,3999,8804
704347321748819968,2016-02-29 16:47:42,393,1729
704134088924532736,2016-02-29 02:40:23,519,1653
704113298707505153,2016-02-29 01:17:46,629,2031
704054845121142784,2016-02-28 21:25:30,1028,3201
703774238772166656,2016-02-28 02:50:28,526,2020
703769065844768768,2016-02-28 02:29:55,1276,3621
703631701117943808,2016-02-27 17:24:05,772,2853
703611486317502464,2016-02-27 16:03:45,1709,4229
703425003149250560,2016-02-27 03:42:44,1559,4162
703407252292673536,2016-02-27 02:32:12,786,2685
703382836347330562,2016-02-27 00:55:11,1285,3837
703356393781329922,2016-02-26 23:10:06,429,2085
703268521220972544,2016-02-26 17:20:56,618,2152
703079050210877440,2016-02-26 04:48:02,3494,8064
703041949650034688,2016-02-26 02:20:37,14198,28996
702932127499816960,2016-02-25 19:04:13,811,2825
702899151802126337,2016-02-25 16:53:11,509,1772
702684942141153280,2016-02-25 02:42:00,1215,3516
702671118226825216,2016-02-25 01:47:04,634,2398
702598099714314240,2016-02-24 20:56:55,3712,11332
702539513671897089,2016-02-24 17:04:07,1091,3134
702332542343577600,2016-02-24 03:21:41,1755,3491
702321140488925184,2016-02-24 02:36:23,1156,3604
702276748847800320,2016-02-23 23:39:59,860,2706
702217446468493312,2016-02-23 19:44:20,1526,5268
701981390485725185,2016-02-23 04:06:20,1106,3755
701952816642965504,2016-02-23 02:12:47,1149,4167
701889187134500865,2016-02-22 21:59:57,1558,3905
701805642395348998,2016-02-22 16:27:58,1900,3752
701601587219795968,2016-02-22 02:57:08,523,2299
701570477911896070,2016-02-22 00:53:31,1055,3080
701545186879471618,2016-02-21 23:13:01,680,2902
701214700881756160,2016-02-21 01:19:47,5812,13475
700890391244103680,2016-02-20 03:51:05,653,2437
700864154249383937,2016-02-20 02:06:50,685,2828
700847567345688576,2016-02-20 01:00:55,558,2637
700796979434098688,2016-02-19 21:39:54,1085,2669
700747788515020802,2016-02-19 18:24:26,10673,25130
700518061187723268,2016-02-19 03:11:35,915,2887
700505138482569216,2016-02-19 02:20:14,646,2487
700462010979500032,2016-02-18 23:28:52,2031,4537
700167517596164096,2016-02-18 03:58:39,836,2903
700151421916807169,2016-02-18 02:54:41,754,2450
700143752053182464,2016-02-18 02:24:13,3129,8282
700062718104104960,2016-02-17 21:02:13,778,2890
700029284593901568,2016-02-17 18:49:22,661,2262
700002074055016451,2016-02-17 17:01:14,1529,3627
699801817392291840,2016-02-17 03:45:29,1088,3345
699788877217865730,2016-02-17 02:54:04,557,2458
699779630832685056,2016-02-17 02:17:19,1397,3039
699775878809702401,2016-02-17 02:02:25,690,2150
699691744225525762,2016-02-16 20:28:06,5174,11252
699446877801091073,2016-02-16 04:15:05,2938,6515
699434518667751424,2016-02-16 03:25:58,577,2384
699423671849451520,2016-02-16 02:42:52,383,1505
699413908797464576,2016-02-16 02:04:04,688,2258
699370870310113280,2016-02-15 23:13:03,497,2053
699323444782047232,2016-02-15 20:04:36,983,3466
699088579889332224,2016-02-15 04:31:20,715,2451
699079609774645248,2016-02-15 03:55:41,745,2677
699072405256409088,2016-02-15 03:27:04,1325,3296
699060279947165696,2016-02-15 02:38:53,2059,4173
699036661657767936,2016-02-15 01:05:02,1345,2863
698989035503689728,2016-02-14 21:55:47,1113,3701
698953797952008193,2016-02-14 19:35:46,1020,2975
698907974262222848,2016-02-14 16:33:40,699,2787
698710712454139905,2016-02-14 03:29:49,774,2710
698703483621523456,2016-02-14 03:01:06,425,1608
698635131305795584,2016-02-13 22:29:29,388,1400
698549713696649216,2016-02-13 16:50:04,704,2536
698355670425473025,2016-02-13 03:59:01,516,2046
698342080612007937,2016-02-13 03:05:01,1074,2485
698262614669991936,2016-02-12 21:49:15,2268,5214
698195409219559425,2016-02-12 17:22:12,6750,18408
698178924120031232,2016-02-12 16:16:41,830,3084
697995514407682048,2016-02-12 04:07:53,372,1665
697990423684476929,2016-02-12 03:47:39,1451,3592
697943111201378304,2016-02-12 00:39:39,776,2638
697881462549430272,2016-02-11 20:34:41,1337,3313
697630435728322560,2016-02-11 03:57:11,614,1909
697616773278015490,2016-02-11 03:02:54,1144,3467
697596423848730625,2016-02-11 01:42:02,1425,3306
697575480820686848,2016-02-11 00:18:49,572,2250
697516214579523584,2016-02-10 20:23:19,1282,2281
697482927769255936,2016-02-10 18:11:03,765,2662
697463031882764288,2016-02-10 16:51:59,1552,3748
697270446429966336,2016-02-10 04:06:43,2087,5131
697259378236399616,2016-02-10 03:22:44,1136,3611
697255105972801536,2016-02-10 03:05:46,1315,3316
697242256848379904,2016-02-10 02:14:42,751,2753
696900204696625153,2016-02-09 03:35:31,1156,3492
696894894812565505,2016-02-09 03:14:25,758,2594
696886256886657024,2016-02-09 02:40:05,2016,5317
696877980375769088,2016-02-09 02:07:12,802,2689
696754882863349760,2016-02-08 17:58:03,396,1615
696744641916489729,2016-02-08 17:17:22,1069,2293
696713835009417216,2016-02-08 15:14:57,757,2613
696518437233913856,2016-02-08 02:18:30,1887,4274
696490539101908992,2016-02-08 00:27:39,170,1339
696488710901260288,2016-02-08 00:20:23,1166,2788
696405997980676096,2016-02-07 18:51:43,1284,3531
696100768806522880,2016-02-06 22:38:50,750,2125
695816827381944320,2016-02-06 03:50:33,1320,3287
695794761660297217,2016-02-06 02:22:53,880,3490
695767669421768709,2016-02-06 00:35:13,854,2060
695629776980148225,2016-02-05 15:27:17,2377,5020
695446424020918272,2016-02-05 03:18:42,2026,4787
695409464418041856,2016-02-05 00:51:51,4017,9460
695314793360662529,2016-02-04 18:35:39,1675,4004
695095422348574720,2016-02-04 04:03:57,684,2888
695074328191332352,2016-02-04 02:40:08,1239,3116
695064344191721472,2016-02-04 02:00:27,685,1771
695051054296211456,2016-02-04 01:07:39,885,2918
694925794720792577,2016-02-03 16:49:55,1043,2965
694905863685980160,2016-02-03 15:30:43,1053,3046
694669722378485760,2016-02-02 23:52:22,13517,26068
694356675654983680,2016-02-02 03:08:26,328,1653
694352839993344000,2016-02-02 02:53:12,700,2244
694342028726001664,2016-02-02 02:10:14,557,1727
694329668942569472,2016-02-02 01:21:07,569,2203
694206574471057408,2016-02-01 17:11:59,2297,4582
694183373896572928,2016-02-01 15:39:48,1040,3236
694001791655137281,2016-02-01 03:38:15,1176,3705
693993230313091072,2016-02-01 03:04:14,457,2044
693942351086120961,2016-01-31 23:42:03,413,1896
693647888581312512,2016-01-31 04:11:58,673,2961
693644216740769793,2016-01-31 03:57:23,150,1473
693642232151285760,2016-01-31 03:49:30,472,2790
693629975228977152,2016-01-31 03:00:47,894,2685
693622659251335168,2016-01-31 02:31:43,422,1691
693590843962331137,2016-01-31 00:25:18,2233,5565
693582294167244802,2016-01-30 23:51:19,292,1802
693486665285931008,2016-01-30 17:31:20,698,1941
693280720173801472,2016-01-30 03:52:58,1403,3669
693267061318012928,2016-01-30 02:58:42,925,2622
693262851218264065,2016-01-30 02:41:58,568,2459
693231807727280129,2016-01-30 00:38:37,841,3133
693155686491000832,2016-01-29 19:36:08,3622,8668
693109034023534592,2016-01-29 16:30:45,695,1889
693095443459342336,2016-01-29 15:36:45,523,2056
692919143163629568,2016-01-29 03:56:12,838,2926
692905862751522816,2016-01-29 03:03:25,998,2683
692901601640583168,2016-01-29 02:46:29,682,1971
692894228850999298,2016-01-29 02:17:12,910,2511
692828166163931137,2016-01-28 21:54:41,998,3148
692752401762250755,2016-01-28 16:53:37,4124,7496
692568918515392513,2016-01-28 04:44:32,1737,4739
692535307825213440,2016-01-28 02:30:58,1529,3504
692530551048294401,2016-01-28 02:12:04,474,2021
692423280028966913,2016-01-27 19:05:49,265,1618
692417313023332352,2016-01-27 18:42:06,3917,10275
692187005137076224,2016-01-27 03:26:56,929,2768
692158366030913536,2016-01-27 01:33:08,896,2369
692142790915014657,2016-01-27 00:31:15,438,1798
692041934689402880,2016-01-26 17:50:29,1424,3724
692017291282812928,2016-01-26 16:12:33,1081,3153
691820333922455552,2016-01-26 03:09:55,1860,4329
691793053716221953,2016-01-26 01:21:31,4732,8910
691756958957883396,2016-01-25 22:58:05,1161,3179
691675652215414786,2016-01-25 17:35:00,577,2116
691483041324204033,2016-01-25 04:49:38,656,2608
691459709405118465,2016-01-25 03:16:56,1294,4449
691444869282295808,2016-01-25 02:17:57,955,2890
691416866452082688,2016-01-25 00:26:41,8689,21253
691321916024623104,2016-01-24 18:09:23,747,2828
691096613310316544,2016-01-24 03:14:07,1019,3253
691090071332753408,2016-01-24 02:48:07,385,1867
690989312272396288,2016-01-23 20:07:44,3282,6513
690959652130045952,2016-01-23 18:09:53,1421,3902
690938899477221376,2016-01-23 16:47:25,2245,4536
690932576555528194,2016-01-23 16:22:17,1143,3602
690735892932222976,2016-01-23 03:20:44,1442,4134
690728923253055490,2016-01-23 02:53:03,597,2384
690690673629138944,2016-01-23 00:21:03,898,2547
690649993829576704,2016-01-22 21:39:24,325,1435
690607260360429569,2016-01-22 18:49:36,19,313
690597161306841088,2016-01-22 18:09:28,681,2163
690400367696297985,2016-01-22 05:07:29,509,2041
690374419777196032,2016-01-22 03:24:22,972,3560
690360449368465409,2016-01-22 02:28:52,1006,2925
690348396616552449,2016-01-22 01:40:58,573,1644
690248561355657216,2016-01-21 19:04:15,477,1845
690021994562220032,2016-01-21 04:03:58,1180,3056
690015576308211712,2016-01-21 03:38:27,836,2740
690005060500217858,2016-01-21 02:56:40,1907,4004
689999384604450816,2016-01-21 02:34:07,424,1561
689993469801164801,2016-01-21 02:10:37,518,1618
689977555533848577,2016-01-21 01:07:23,502,1490
689905486972461056,2016-01-20 20:21:00,787,2651
689877686181715968,2016-01-20 18:30:32,1344,3323
689835978131935233,2016-01-20 15:44:48,850,2369
689661964914655233,2016-01-20 04:13:20,1052,3501
689659372465688576,2016-01-20 04:03:02,4412,11394
689623661272240129,2016-01-20 01:41:08,748,2467
689599056876867584,2016-01-20 00:03:21,6265,12795
689557536375177216,2016-01-19 21:18:22,519,2257
689517482558820352,2016-01-19 18:39:13,1609,3735
689289219123089408,2016-01-19 03:32:10,1056,2476
689283819090870273,2016-01-19 03:10:43,1250,3624
689280876073582592,2016-01-19 02:59:01,819,2197
689275259254616065,2016-01-19 02:36:42,285,1273
689255633275777024,2016-01-19 01:18:43,1212,2805
689154315265683456,2016-01-18 18:36:07,1128,3348
689143371370250240,2016-01-18 17:52:38,579,2232
688916208532455424,2016-01-18 02:49:58,983,3003
688908934925697024,2016-01-18 02:21:04,874,2310
688898160958271489,2016-01-18 01:38:15,890,2307
688894073864884227,2016-01-18 01:22:00,792,2462
688828561667567616,2016-01-17 21:01:41,420,1508
688804835492233216,2016-01-17 19:27:24,227,1043
688789766343622656,2016-01-17 18:27:32,759,2434
688547210804498433,2016-01-17 02:23:42,789,2862
688519176466644993,2016-01-17 00:32:18,825,2520
688385280030670848,2016-01-16 15:40:14,5035,10180
688211956440801280,2016-01-16 04:11:31,937,2426
688179443353796608,2016-01-16 02:02:19,669,2328
688116655151435777,2016-01-15 21:52:49,888,3093
688064179421470721,2016-01-15 18:24:18,408,1878
687841446767013888,2016-01-15 03:39:15,2872,6009
687826841265172480,2016-01-15 02:41:12,1292,2989
687818504314159109,2016-01-15 02:08:05,1080,2758
687807801670897665,2016-01-15 01:25:33,801,2625
687732144991551489,2016-01-14 20:24:55,750,1935
687704180304273409,2016-01-14 18:33:48,950,2660
687664829264453632,2016-01-14 15:57:26,576,2121
687494652870668288,2016-01-14 04:41:12,654,2104
687480748861947905,2016-01-14 03:45:57,281,1760
687476254459715584,2016-01-14 03:28:06,619,2187
687460506001633280,2016-01-14 02:25:31,614,2243
687399393394311168,2016-01-13 22:22:41,702,2081
687317306314240000,2016-01-13 16:56:30,10411,22073
687312378585812992,2016-01-13 16:36:55,2146,4777
687127927494963200,2016-01-13 04:23:58,2591,6004
687124485711986689,2016-01-13 04:10:18,577,2371
687109925361856513,2016-01-13 03:12:26,2803,6370
687102708889812993,2016-01-13 02:43:46,1124,2571
687096057537363968,2016-01-13 02:17:20,695,2449
686947101016735744,2016-01-12 16:25:26,3582,9433
686760001961103360,2016-01-12 04:01:58,1551,3852
686749460672679938,2016-01-12 03:20:05,1666,3812
686730991906516992,2016-01-12 02:06:41,1350,4543
686683045143953408,2016-01-11 22:56:10,912,3072
686618349602762752,2016-01-11 18:39:05,1544,4042
686606069955735556,2016-01-11 17:50:18,607,2071
686394059078897668,2016-01-11 03:47:50,769,1928
686386521809772549,2016-01-11 03:17:53,996,3553
686377065986265092,2016-01-11 02:40:19,637,2433
686358356425093120,2016-01-11 01:25:58,776,2398
686286779679375361,2016-01-10 20:41:33,1887,4392
686050296934563840,2016-01-10 05:01:51,836,2420
686035780142297088,2016-01-10 04:04:10,138,1274
686034024800862208,2016-01-10 03:57:12,1324,3424
686007916130873345,2016-01-10 02:13:27,472,2704
686003207160610816,2016-01-10 01:54:44,735,2009
685973236358713344,2016-01-09 23:55:38,611,2326
685943807276412928,2016-01-09 21:58:42,696,1801
685906723014619143,2016-01-09 19:31:20,3303,8277
685681090388975616,2016-01-09 04:34:45,140,2069
685667379192414208,2016-01-09 03:40:16,666,2579
685663452032069632,2016-01-09 03:24:40,1656,3557
685641971164143616,2016-01-09 01:59:19,885,3218
685547936038666240,2016-01-08 19:45:39,17465,35052
685532292383666176,2016-01-08 18:43:29,1298,3336
685325112850124800,2016-01-08 05:00:14,4535,10471
685321586178670592,2016-01-08 04:46:13,735,2910
685315239903100929,2016-01-08 04:21:00,1234,3676
685307451701334016,2016-01-08 03:50:03,496,2262
685268753634967552,2016-01-08 01:16:17,1371,3419
685198997565345792,2016-01-07 20:39:06,764,2566
685169283572338688,2016-01-07 18:41:01,1620,4489
684969860808454144,2016-01-07 05:28:35,421,2374
684959798585110529,2016-01-07 04:48:36,3487,7004
684940049151070208,2016-01-07 03:30:07,1191,3523
684926975086034944,2016-01-07 02:38:10,552,3849
684914660081053696,2016-01-07 01:49:14,1662,3848
684902183876321280,2016-01-07 00:59:40,605,2053
684880619965411328,2016-01-06 23:33:58,936,2305
684830982659280897,2016-01-06 20:16:44,24514,38551
684800227459624960,2016-01-06 18:14:31,1124,2979
684594889858887680,2016-01-06 04:38:35,4016,9843
684588130326986752,2016-01-06 04:11:43,1592,4489
684567543613382656,2016-01-06 02:49:55,1418,3312
684538444857667585,2016-01-06 00:54:18,1085,2915
684481074559381504,2016-01-05 21:06:19,1320,4249
684460069371654144,2016-01-05 19:42:51,628,2169
684241637099323392,2016-01-05 05:14:53,3727,8999
